time,open,high,low,close,volume
2021-08-23 00:00:00+00:00,49273.28,50600.0,49075.01,49523.91,17745733776.00453
2021-08-24 00:00:00+00:00,49523.23,49888.88,47600.0,47719.36,19450210328.35084
2021-08-25 00:00:00+00:00,47719.37,49297.8,47130.57,48992.65,18737744219.73293
2021-08-26 00:00:00+00:00,48992.65,49380.0,46280.0,46853.06,22473235582.72602
2021-08-27 00:00:00+00:00,46854.22,49220.0,46359.97,49083.98,19245054649.6343
2021-08-28 00:00:00+00:00,49082.13,49333.0,48395.65,48931.99,10891802522.97636
2021-08-29 00:00:00+00:00,48931.99,49769.2,47741.31,48795.41,15338512478.0667
2021-08-30 00:00:00+00:00,48795.42,48916.25,46876.49,47024.7,16883434689.08808
2021-08-31 00:00:00+00:00,47024.69,48298.0,46731.03,47150.32,17331998427.24321
2021-09-01 00:00:00+00:00,47150.32,49160.79,46550.99,48842.94,16740393336.66525
2021-09-02 00:00:00+00:00,48842.93,50420.0,48631.2,49299.14,17997935761.14562
2021-09-03 00:00:00+00:00,49299.14,51111.0,48333.0,50027.08,21513177165.61612
2021-09-04 00:00:00+00:00,50027.09,50582.08,49360.0,49940.74,13759937547.8914
2021-09-05 00:00:00+00:00,49942.2,51950.0,49462.59,51799.57,14588935796.41607
2021-09-06 00:00:00+00:00,51799.56,52830.0,51040.0,52683.97,15423250787.26498
2021-09-07 00:00:00+00:00,52683.98,52950.0,42088.0,46864.39,37281067593.00847
2021-09-08 00:00:00+00:00,46864.38,47347.0,44431.0,46062.29,20085515480.72311
2021-09-09 00:00:00+00:00,46060.02,47400.0,45500.0,46413.88,14346157049.46551
2021-09-10 00:00:00+00:00,46413.88,47037.5,44120.0,44860.83,15708080883.28685
2021-09-11 00:00:00+00:00,44860.83,45999.0,44737.4,45193.78,8807681962.10374
2021-09-12 00:00:00+00:00,45194.19,46512.2,44746.51,46046.73,10201271595.70855
2021-09-13 00:00:00+00:00,46048.02,46933.89,43323.93,44975.96,20131171676.0145
2021-09-14 00:00:00+00:00,44975.96,47272.98,44692.9,47087.18,12831694974.04345
2021-09-15 00:00:00+00:00,47087.18,48440.93,46675.0,48106.12,11624351579.75172
2021-09-16 00:00:00+00:00,48106.13,48488.0,47038.21,47745.55,12433719043.28008
2021-09-17 00:00:00+00:00,47745.55,48150.0,46750.0,47303.11,10742174762.67011
2021-09-18 00:00:00+00:00,47303.11,48850.0,47044.32,48285.15,10031215317.91942
2021-09-19 00:00:00+00:00,48284.61,48364.64,46840.0,47256.91,10122579342.97277
2021-09-20 00:00:00+00:00,47256.92,47345.0,42467.86,43026.6,26601166549.81395
2021-09-21 00:00:00+00:00,43026.61,43629.6,39503.58,40726.1,28674205460.24377
2021-09-22 00:00:00+00:00,40727.83,43989.98,40551.49,43520.0,17055828172.61599
2021-09-23 00:00:00+00:00,43520.0,44976.48,43056.0,44828.29,14552188970.80982
2021-09-24 00:00:00+00:00,44828.29,45134.33,40650.0,42798.49,25937929795.8751
2021-09-25 00:00:00+00:00,42798.49,42950.0,41630.26,42651.58,11773712808.98387
2021-09-26 00:00:00+00:00,42646.84,43940.0,40725.01,43150.0,15063801544.28196
2021-09-27 00:00:00+00:00,43150.01,44350.0,42059.13,42122.69,12386098075.29085
2021-09-28 00:00:00+00:00,42122.69,42749.0,40854.0,41006.32,15049002596.37617
2021-09-29 00:00:00+00:00,41002.96,42576.8,40708.73,41499.71,12246762409.51776
2021-09-30 00:00:00+00:00,41499.7,44100.0,41387.78,43796.57,16818655330.04175
2021-10-01 00:00:00+00:00,43799.49,48450.0,43260.01,48123.94,20816747005.41754
2021-10-02 00:00:00+00:00,48123.93,48338.68,47410.0,47626.61,8730132627.52512
2021-10-03 00:00:00+00:00,47626.62,49304.12,47071.26,48187.3,10220431021.74645
2021-10-04 00:00:00+00:00,48187.99,49544.48,46885.29,49198.22,15638433546.81931
2021-10-05 00:00:00+00:00,49199.78,51888.0,49009.21,51455.12,15777204363.85077
2021-10-06 00:00:00+00:00,51460.22,56416.02,50410.0,55321.6,22242398945.29027
2021-10-07 00:00:00+00:00,55327.45,55337.8,53374.34,53814.99,14289443599.2762
2021-10-08 00:00:00+00:00,53814.99,56208.73,53647.3,53975.0,13956986828.05278
2021-10-09 00:00:00+00:00,53974.99,55589.0,53656.66,54960.77,9179243466.66163
2021-10-10 00:00:00+00:00,54960.79,56789.0,54101.0,54700.0,15966267341.69028
2021-10-11 00:00:00+00:00,54700.0,57880.0,54458.0,57500.01,17849826167.23144
2021-10-12 00:00:00+00:00,57500.01,57756.52,53750.0,56011.84,19709191747.56351
2021-10-13 00:00:00+00:00,56011.83,57822.38,54271.24,57393.65,18304667791.64031
2021-10-14 00:00:00+00:00,57393.65,58586.67,56800.0,57378.19,14692446487.46952
2021-10-15 00:00:00+00:00,57377.12,63997.61,56900.0,61702.33,29726367096.88279
2021-10-16 00:00:00+00:00,61702.33,62444.23,60220.0,60925.56,13067491173.4585
2021-10-17 00:00:00+00:00,60925.56,61796.47,58850.0,61571.45,14569391373.15171
2021-10-18 00:00:00+00:00,61571.45,62800.0,59897.61,62037.92,20556521574.84721
2021-10-19 00:00:00+00:00,62037.92,64500.0,61300.0,64316.7,23836964137.71631
2021-10-20 00:00:00+00:00,64314.75,67150.0,63518.81,66064.24,21256679160.97886
2021-10-21 00:00:00+00:00,66064.25,66750.0,62000.0,62260.33,30800550148.00219
2021-10-22 00:00:00+00:00,62260.33,63796.2,60011.9,60734.27,21694368337.15083
2021-10-23 00:00:00+00:00,60734.28,61780.0,59622.0,61325.11,13592218440.15612
2021-10-24 00:00:00+00:00,61325.09,61550.0,59504.46,60902.82,14885043274.31098
2021-10-25 00:00:00+00:00,60902.82,63795.98,60701.0,63127.04,14692569106.66627
2021-10-26 00:00:00+00:00,63129.25,63362.06,59838.05,60358.75,15638312967.08455
2021-10-27 00:00:00+00:00,60358.74,61550.0,57865.0,58449.36,19537339454.97683
2021-10-28 00:00:00+00:00,58449.36,62641.26,57550.0,60622.03,20097525760.43563
2021-10-29 00:00:00+00:00,60622.02,63069.71,60222.0,62308.22,13443682100.82851
2021-10-30 00:00:00+00:00,62308.21,62415.85,60631.23,61895.19,9612679322.81911
2021-10-31 00:00:00+00:00,61895.19,62462.99,60008.0,61348.61,11207623543.6644
2021-11-01 00:00:00+00:00,61347.14,62543.58,59400.0,60942.87,15074399515.22613
2021-11-02 00:00:00+00:00,60942.87,64349.55,60659.58,63266.69,13660618219.95169
2021-11-03 00:00:00+00:00,63266.69,63613.0,60300.0,62946.45,13219637045.22856
2021-11-04 00:00:00+00:00,62946.45,63149.0,60703.0,61431.86,11399249536.47138
2021-11-05 00:00:00+00:00,61433.9,62671.48,60762.0,61006.0,9697454173.43093
2021-11-06 00:00:00+00:00,61006.0,61645.75,60100.0,61511.3,9432009426.66797
2021-11-07 00:00:00+00:00,61511.3,63377.58,61368.26,63316.4,8884101795.93602
2021-11-08 00:00:00+00:00,63316.4,67932.89,63308.7,67606.96,18088392666.76962
2021-11-09 00:00:00+00:00,67606.96,68675.16,66300.0,67009.98,15654216547.79626
2021-11-10 00:00:00+00:00,67010.65,69198.7,62400.51,64920.13,23147498978.96334
2021-11-11 00:00:00+00:00,64920.13,65646.98,64147.12,64831.3,11575850111.67905
2021-11-12 00:00:00+00:00,64831.2,65500.0,62313.0,64156.08,16915954847.28551
2021-11-13 00:00:00+00:00,64156.08,65073.24,63430.01,64427.0,7984348166.02606
2021-11-14 00:00:00+00:00,64426.99,65569.99,63640.0,65568.39,9450438558.31633
2021-11-15 00:00:00+00:00,65568.38,66395.05,63351.58,63654.49,13656636971.01954
2021-11-16 00:00:00+00:00,63654.49,63655.77,58397.14,60106.03,28862014876.13343
2021-11-17 00:00:00+00:00,60106.03,60848.85,58336.68,60366.96,17181720172.69431
2021-11-18 00:00:00+00:00,60366.97,60999.0,56505.48,56921.05,24129304002.96715
2021-11-19 00:00:00+00:00,56921.04,58333.0,55604.0,58069.51,14001797579.95711
2021-11-20 00:00:00+00:00,58069.52,59873.84,57372.0,59716.29,10188245162.44803
2021-11-21 00:00:00+00:00,59716.28,60052.82,58518.88,58661.39,8509909811.76275
2021-11-22 00:00:00+00:00,58648.87,59624.56,55600.0,56268.31,18717910073.27998
2021-11-23 00:00:00+00:00,56268.31,57888.0,55250.0,57574.23,15216816647.77958
2021-11-24 00:00:00+00:00,57574.24,57775.27,55900.0,57165.08,11043276126.5089
2021-11-25 00:00:00+00:00,57165.09,59449.62,57029.0,58988.21,11190941838.07731
2021-11-26 00:00:00+00:00,58988.36,59186.41,53500.0,53755.65,20945137179.71787
2021-11-27 00:00:00+00:00,53755.66,55300.0,53640.69,54738.77,8478100940.1226
2021-11-28 00:00:00+00:00,54738.77,57474.76,53245.0,57315.73,11739217936.70817
2021-11-29 00:00:00+00:00,57315.72,58924.21,56715.0,57827.98,12407120858.33198
2021-11-30 00:00:00+00:00,57827.97,59224.99,55900.0,56975.0,19388577718.16696
2021-12-01 00:00:00+00:00,56978.06,59100.0,56500.0,57209.29,15768296334.55757
2021-12-02 00:00:00+00:00,57209.28,57428.49,55800.0,56513.57,14156805566.29961
2021-12-03 00:00:00+00:00,56513.56,57670.0,50604.0,53612.0,20620928587.23005
2021-12-04 00:00:00+00:00,53611.86,53889.69,40888.89,49135.66,28876836071.52302
2021-12-05 00:00:00+00:00,49135.66,49699.49,47755.0,49376.6,14016018237.14839
2021-12-06 00:00:00+00:00,49373.83,50888.0,47000.0,50424.72,17416560141.64795
2021-12-07 00:00:00+00:00,50424.72,51929.0,50012.0,50577.2,11455372238.68916
2021-12-08 00:00:00+00:00,50577.2,51210.6,48533.33,50455.61,11927549317.95012
2021-12-09 00:00:00+00:00,50459.61,50773.03,47312.89,47539.76,13331462595.9486
2021-12-10 00:00:00+00:00,47539.34,50188.42,46828.23,47136.35,14624324088.15633
2021-12-11 00:00:00+00:00,47132.31,49499.05,46724.35,49381.15,10208756470.20068
2021-12-12 00:00:00+00:00,49379.51,50768.0,48616.16,50057.01,9106252724.30474
2021-12-13 00:00:00+00:00,50057.02,50180.0,45600.0,46679.93,16649825351.91293
2021-12-14 00:00:00+00:00,46679.93,48657.92,46255.6,48324.04,12568719899.92738
2021-12-15 00:00:00+00:00,48324.0,49479.75,46518.73,48870.48,16608174001.39206
2021-12-16 00:00:00+00:00,48870.48,49439.79,47500.0,47624.5,10475553466.87223
2021-12-17 00:00:00+00:00,47629.1,47988.27,45373.11,46125.33,15254949355.93811
2021-12-18 00:00:00+00:00,46125.33,47336.99,45438.43,46815.99,8888783519.25989
2021-12-19 00:00:00+00:00,46815.99,48461.17,46399.37,46668.63,11424734107.71985
2021-12-20 00:00:00+00:00,46668.65,47533.42,45530.67,46898.14,12694248816.63036
2021-12-21 00:00:00+00:00,46896.82,49298.78,46650.0,48875.15,12591846630.47555
2021-12-22 00:00:00+00:00,48875.88,49599.0,48420.02,48569.69,10204294033.10858
2021-12-23 00:00:00+00:00,48569.69,51377.74,48020.0,50817.92,12639718706.13498
2021-12-24 00:00:00+00:00,50817.94,51805.0,50379.25,50808.55,11239397651.05684
2021-12-25 00:00:00+00:00,50809.37,51190.0,50105.0,50403.64,7493948259.92037
2021-12-26 00:00:00+00:00,50403.64,51300.0,49350.0,50765.73,9267956168.27748
2021-12-27 00:00:00+00:00,50765.73,52134.0,50450.0,50707.72,11061080417.43167
2021-12-28 00:00:00+00:00,50707.72,50713.56,47290.0,47522.03,16407080716.16083
2021-12-29 00:00:00+00:00,47522.02,48125.97,46000.0,46436.54,13014511681.30992
2021-12-30 00:00:00+00:00,46436.53,47911.68,45880.0,47095.02,10818483277.72078
2021-12-31 00:00:00+00:00,47095.02,48575.0,45650.0,46210.56,13567843473.42067
2022-01-01 00:00:00+00:00,46210.57,47943.77,46210.55,47704.35,8461832661.65729
2022-01-02 00:00:00+00:00,47704.35,48000.0,46605.68,47280.0,8730148323.6079
2022-01-03 00:00:00+00:00,47280.01,47575.22,45665.4,46445.81,11434725784.02273
2022-01-04 00:00:00+00:00,46445.8,47524.36,45445.57,45833.42,13573606756.16807
2022-01-05 00:00:00+00:00,45833.41,47075.29,42270.0,43421.69,21959888820.89765
2022-01-06 00:00:00+00:00,43421.7,43766.0,42385.83,43080.01,12890924257.87606
2022-01-07 00:00:00+00:00,43080.01,43135.0,40456.56,41553.86,19783906992.59905
2022-01-08 00:00:00+00:00,41553.87,42335.0,40500.0,41688.05,11779922567.4038
2022-01-09 00:00:00+00:00,41688.05,42773.85,41170.0,41851.22,9347759287.48888
2022-01-10 00:00:00+00:00,41851.22,42219.84,39610.0,41801.55,18676770270.33546
2022-01-11 00:00:00+00:00,41801.55,43118.0,41255.0,42700.68,13657150777.60344
2022-01-12 00:00:00+00:00,42700.69,44300.0,42415.0,43880.72,12189347664.02133
2022-01-13 00:00:00+00:00,43880.72,44396.68,42301.16,42534.32,12536916955.57177
2022-01-14 00:00:00+00:00,42538.72,43450.0,41666.0,43042.4,11620761638.67808
2022-01-15 00:00:00+00:00,43042.4,43800.0,42530.64,43070.51,7962625061.63067
2022-01-16 00:00:00+00:00,43070.51,43464.71,42531.69,43060.66,7638792723.4354
2022-01-17 00:00:00+00:00,43060.66,43159.32,41523.68,42176.34,9870740739.62078
2022-01-18 00:00:00+00:00,42176.34,42680.0,41260.0,42337.58,11189671439.34784
2022-01-19 00:00:00+00:00,42337.58,42545.0,41115.64,41657.89,13989826398.11288
2022-01-20 00:00:00+00:00,41656.9,43495.0,40550.0,40661.69,16867468374.30662
2022-01-21 00:00:00+00:00,40662.06,41095.76,35380.92,36425.98,30302616543.91132
2022-01-22 00:00:00+00:00,36426.46,36817.74,33950.0,35043.73,23906967843.02501
2022-01-23 00:00:00+00:00,35043.73,36496.92,34588.8,36230.01,13097400243.75661
2022-01-24 00:00:00+00:00,36230.0,37528.0,32853.83,36648.31,28523818659.37716
2022-01-25 00:00:00+00:00,36648.3,37561.03,35693.0,36934.26,14967474932.81879
2022-01-26 00:00:00+00:00,36934.26,38886.58,36232.42,36787.43,20858872853.19313
2022-01-27 00:00:00+00:00,36787.42,37200.0,35471.53,37131.0,15328505621.72229
2022-01-28 00:00:00+00:00,37131.0,38000.0,36149.02,37696.21,13594591900.12492
2022-01-29 00:00:00+00:00,37696.22,38750.94,37252.0,38150.01,9034176250.23326
2022-01-30 00:00:00+00:00,38150.0,38420.3,37334.83,37870.01,7393111440.65068
2022-01-31 00:00:00+00:00,37870.0,38741.73,36620.0,38439.04,11976940218.20276
2022-02-01 00:00:00+00:00,38439.04,39260.26,37969.0,38680.51,13632595784.2999
2022-02-02 00:00:00+00:00,38680.51,38834.18,36529.81,36892.03,12748099870.64242
2022-02-03 00:00:00+00:00,36892.05,37395.0,36204.3,37289.86,11697089175.17526
2022-02-04 00:00:00+00:00,37287.33,41741.76,37011.0,41550.0,20278655698.32346
2022-02-05 00:00:00+00:00,41550.0,41922.0,40920.0,41374.69,10047968021.9499
2022-02-06 00:00:00+00:00,41374.68,42656.8,41100.0,42361.35,8973046762.87637
2022-02-07 00:00:00+00:00,42361.34,44541.16,41609.76,43829.99,18066735189.2121
2022-02-08 00:00:00+00:00,43829.99,45600.0,42641.0,44021.57,20510408716.12763
2022-02-09 00:00:00+00:00,44021.58,44826.0,43089.08,44358.08,13182555302.94626
2022-02-10 00:00:00+00:00,44358.09,45847.5,43136.96,43471.29,25056911387.52332
2022-02-11 00:00:00+00:00,43471.3,43900.0,41914.23,42366.0,17859967569.9422
2022-02-12 00:00:00+00:00,42365.99,42980.0,41540.0,42199.87,10831014104.34159
2022-02-13 00:00:00+00:00,42199.88,42755.97,41850.0,42041.13,8127109308.94153
2022-02-14 00:00:00+00:00,42041.12,42888.0,41526.0,42525.14,12843945742.38583
2022-02-15 00:00:00+00:00,42525.14,44777.0,42406.23,44529.6,12150999143.33453
2022-02-16 00:00:00+00:00,44529.7,44536.8,43277.8,43860.7,11231548897.34829
2022-02-17 00:00:00+00:00,43860.8,44150.0,40020.1,40491.7,18306714686.34452
2022-02-18 00:00:00+00:00,40491.8,40944.1,39422.0,39966.8,15188089909.73473
2022-02-19 00:00:00+00:00,39966.8,40438.7,39610.3,40052.6,7424908673.12969
2022-02-20 00:00:00+00:00,40052.6,40100.1,37905.0,38368.1,12741245042.82211
2022-02-21 00:00:00+00:00,38367.9,39510.0,36762.0,36986.4,24685541251.61848
2022-02-22 00:00:00+00:00,36986.4,38450.0,36310.1,38212.0,17408326520.91108
2022-02-23 00:00:00+00:00,38212.1,39250.0,36963.2,37227.8,15594144071.8888
2022-02-24 00:00:00+00:00,37227.9,40376.1,34303.7,38315.1,33179251056.85041
2022-02-25 00:00:00+00:00,38316.2,39750.0,37999.2,39205.4,16181393771.15972
2022-02-26 00:00:00+00:00,39205.4,40441.1,38561.7,39099.3,9879223598.44196
2022-02-27 00:00:00+00:00,39099.3,39868.6,36934.6,37672.0,16317550913.22295
2022-02-28 00:00:00+00:00,37672.1,44341.0,37414.4,43155.0,24659800737.31436
2022-03-01 00:00:00+00:00,43155.0,44935.0,42765.4,44394.1,19622069856.81384
2022-03-02 00:00:00+00:00,44393.6,45350.0,43321.0,43885.7,17988671380.99431
2022-03-03 00:00:00+00:00,43885.8,44080.0,41831.0,42449.5,15701873990.90735
2022-03-04 00:00:00+00:00,42449.6,42525.3,38521.0,39127.7,19124060705.42543
2022-03-05 00:00:00+00:00,39127.7,39580.0,38547.6,39375.1,7774650477.29027
2022-03-06 00:00:00+00:00,39375.0,39690.0,38056.0,38401.1,12109833925.17119
2022-03-07 00:00:00+00:00,38401.1,39550.0,37134.0,37963.8,18764725860.73588
2022-03-08 00:00:00+00:00,37963.7,39340.5,37853.0,38709.9,16295438564.50412
2022-03-09 00:00:00+00:00,38709.9,42647.5,38638.7,41937.5,19171096064.11704
2022-03-10 00:00:00+00:00,41939.5,42034.3,38512.0,39407.2,20592964929.86937
2022-03-11 00:00:00+00:00,39407.1,40242.0,38200.1,38713.0,18251508270.53395
2022-03-12 00:00:00+00:00,38713.1,39578.4,38630.0,38792.6,6738409306.12123
2022-03-13 00:00:00+00:00,38792.7,39300.0,37500.0,37743.7,9151745126.66911
2022-03-14 00:00:00+00:00,37743.0,39989.0,37522.1,39653.8,13971397117.54385
2022-03-15 00:00:00+00:00,39651.6,39901.8,38073.8,39271.0,13464944694.45397
2022-03-16 00:00:00+00:00,39270.9,41804.0,38700.0,41105.8,26187353348.45998
2022-03-17 00:00:00+00:00,41105.9,41498.4,40442.8,40898.1,9978203719.84016
2022-03-18 00:00:00+00:00,40898.0,42322.8,40084.2,41751.5,12263436409.42434
2022-03-19 00:00:00+00:00,41751.6,42446.6,41500.0,42188.2,7807076596.94564
2022-03-20 00:00:00+00:00,42188.2,42269.3,40900.0,41261.0,9789547363.38173
2022-03-21 00:00:00+00:00,41261.0,41544.4,40430.0,40982.0,12653661229.586
2022-03-22 00:00:00+00:00,40982.0,43517.7,40852.0,42349.8,15892694388.65686
2022-03-23 00:00:00+00:00,42349.9,43051.0,41731.3,42867.9,11938814869.12358
2022-03-24 00:00:00+00:00,42867.8,44200.0,42525.0,43973.4,14365660202.82174
2022-03-25 00:00:00+00:00,43973.2,45142.0,43575.1,44290.6,15463641455.42722
2022-03-26 00:00:00+00:00,44290.6,44785.0,44041.0,44489.2,6243407332.87603
2022-03-27 00:00:00+00:00,44489.3,47047.0,44416.0,46820.8,12238392163.90325
2022-03-28 00:00:00+00:00,46820.9,48200.0,46651.2,47121.9,15043239939.14575
2022-03-29 00:00:00+00:00,47121.8,48100.0,46911.0,47418.5,12315667516.20554
2022-03-30 00:00:00+00:00,47418.5,47688.6,46535.0,47053.2,11089386781.04892
2022-03-31 00:00:00+00:00,47053.1,47619.4,45185.0,45506.0,13933431988.82722
2022-04-01 00:00:00+00:00,45505.9,46700.0,44206.2,46266.2,16398107293.59809
2022-04-02 00:00:00+00:00,46266.2,47236.8,45600.0,45794.6,10506397608.90616
2022-04-03 00:00:00+00:00,45792.3,47448.0,45501.0,46392.4,9869048181.66671
2022-04-04 00:00:00+00:00,46392.3,46895.5,45094.0,46580.9,12550005434.18833
2022-04-05 00:00:00+00:00,46580.9,47188.0,45300.0,45477.4,11905271460.90981
2022-04-06 00:00:00+00:00,45477.5,45494.2,43100.0,43159.7,17045609346.28906
2022-04-07 00:00:00+00:00,43159.8,43888.0,42685.0,43417.1,9962663417.59556
2022-04-08 00:00:00+00:00,43417.1,43968.1,42074.0,42229.2,13392061160.35177
2022-04-09 00:00:00+00:00,42229.1,42796.7,42100.3,42727.7,5079062857.24372
2022-04-10 00:00:00+00:00,42727.8,43399.4,41838.0,42140.4,7757900433.72425
2022-04-11 00:00:00+00:00,42140.3,42399.9,39136.7,39505.6,17947558294.57257
2022-04-12 00:00:00+00:00,39505.6,40700.0,39224.0,40060.7,13983036683.03152
2022-04-13 00:00:00+00:00,40060.7,41580.0,39569.8,41129.8,13171291934.155
2022-04-14 00:00:00+00:00,41129.8,41474.8,39522.0,39915.9,10618983519.56311
2022-04-15 00:00:00+00:00,39915.9,40888.0,39734.2,40529.5,7834169294.24891
2022-04-16 00:00:00+00:00,40529.6,40700.0,39944.9,40361.0,5151896754.87278
2022-04-17 00:00:00+00:00,40360.9,40574.1,39510.0,39649.1,6844928574.60225
2022-04-18 00:00:00+00:00,39649.1,41310.0,38465.7,40785.6,14385834912.73849
2022-04-19 00:00:00+00:00,40785.7,41788.0,40543.7,41472.9,8812710770.66012
2022-04-20 00:00:00+00:00,41472.9,42166.8,40800.0,41327.7,10680662830.57433
2022-04-21 00:00:00+00:00,41326.0,42966.0,39630.0,40449.8,16394716249.55895
2022-04-22 00:00:00+00:00,40449.7,40786.1,39133.0,39674.2,12603399105.64393
2022-04-23 00:00:00+00:00,39674.3,40000.0,39259.0,39415.1,4956239492.1091
2022-04-24 00:00:00+00:00,39413.8,39930.6,38884.1,39433.4,7132438711.67396
2022-04-25 00:00:00+00:00,39433.4,40650.0,38111.0,40411.0,17582505297.76194
2022-04-26 00:00:00+00:00,40411.0,40800.0,37671.8,38093.7,17745663524.02774
2022-04-27 00:00:00+00:00,38093.7,39470.0,37844.5,39209.0,14987444127.37106
2022-04-28 00:00:00+00:00,39209.0,40376.6,38861.8,39732.5,16383567774.30766
2022-04-29 00:00:00+00:00,39732.5,39924.8,38160.0,38572.2,12006054616.68173
2022-04-30 00:00:00+00:00,38572.2,38782.6,37550.0,37614.5,6968090176.2822
2022-05-01 00:00:00+00:00,37614.4,38680.6,37350.0,38440.5,9004710658.66057
2022-05-02 00:00:00+00:00,38440.2,39222.0,38032.2,38525.6,13024319963.6059
2022-05-03 00:00:00+00:00,38525.5,38674.7,37500.1,37712.9,9498898382.60297
2022-05-04 00:00:00+00:00,37713.0,40071.7,37655.2,39684.0,16546422734.7687
2022-05-05 00:00:00+00:00,39684.1,39845.0,35388.0,36534.7,20498697692.95448
2022-05-06 00:00:00+00:00,36533.7,36679.3,35200.0,35995.3,15553837185.83251
2022-05-07 00:00:00+00:00,35995.2,36138.0,34700.0,35466.7,7130599918.44936
2022-05-08 00:00:00+00:00,35466.7,35504.0,33665.0,34032.0,14710577345.50726
2022-05-09 00:00:00+00:00,34032.1,34243.3,30003.6,30056.6,34585085018.41368
2022-05-10 00:00:00+00:00,30056.0,32650.0,29701.4,31002.1,27002792322.99196
2022-05-11 00:00:00+00:00,31002.1,32197.6,27651.0,29074.7,33432659604.67081
2022-05-12 00:00:00+00:00,29077.9,30257.0,26631.0,29020.7,27412613954.5816
2022-05-13 00:00:00+00:00,29020.8,31072.6,28730.4,29274.3,15321440645.11955
2022-05-14 00:00:00+00:00,29274.2,30352.2,28602.3,30079.8,9273623685.28461
2022-05-15 00:00:00+00:00,30079.5,31462.0,29448.0,31324.4,10189057495.68176
2022-05-16 00:00:00+00:00,31324.3,31327.4,29052.3,29866.7,15148324200.34817
2022-05-17 00:00:00+00:00,29866.4,30794.0,29420.0,30437.0,12050567026.40218
2022-05-18 00:00:00+00:00,30437.0,30700.0,28629.6,28700.6,12571901286.27471
2022-05-19 00:00:00+00:00,28700.6,30550.0,28670.5,30319.9,13313042275.77401
2022-05-20 00:00:00+00:00,30319.9,30784.4,28702.0,29188.9,14409462581.90292
2022-05-21 00:00:00+00:00,29188.9,29650.0,28927.0,29427.4,5951830742.03713
2022-05-22 00:00:00+00:00,29427.4,30500.0,29223.6,30284.0,8892178256.39475
2022-05-23 00:00:00+00:00,30284.0,30658.0,28840.7,29097.7,14259460842.85488
2022-05-24 00:00:00+00:00,29097.8,29887.3,28637.6,29643.1,11175809569.67527
2022-05-25 00:00:00+00:00,29643.0,30246.7,29330.0,29536.7,12302779677.74162
2022-05-26 00:00:00+00:00,29536.7,29877.0,27952.1,29194.0,17570547237.68192
2022-05-27 00:00:00+00:00,29194.0,29387.0,28259.6,28623.2,14627232915.19134
2022-05-28 00:00:00+00:00,28623.3,29265.7,28520.0,29018.8,5593154078.34822
2022-05-29 00:00:00+00:00,29018.8,29595.2,28825.0,29452.8,6278945105.68035
2022-05-30 00:00:00+00:00,29452.6,32307.6,29301.1,31726.5,15459298501.15428
2022-05-31 00:00:00+00:00,31726.5,32427.5,31222.0,31797.8,12177347048.90632
2022-06-01 00:00:00+00:00,31797.9,31986.1,29300.0,29796.9,17126731271.82858
2022-06-02 00:00:00+00:00,29796.9,30750.0,29566.1,30437.1,11143387488.16196
2022-06-03 00:00:00+00:00,30437.1,30693.2,29220.0,29682.8,10664927716.29938
2022-06-04 00:00:00+00:00,29682.8,29988.0,29456.0,29848.4,5568229841.96672
2022-06-05 00:00:00+00:00,29848.5,30250.0,29524.0,29909.9,6129273442.52063
2022-06-06 00:00:00+00:00,29910.0,31780.0,29876.2,31361.2,13627289855.03024
2022-06-07 00:00:00+00:00,31361.2,31599.0,29190.0,31118.1,20938600076.18326
2022-06-08 00:00:00+00:00,31118.0,31325.0,29825.0,30192.5,13872254798.76627
2022-06-09 00:00:00+00:00,30192.6,30691.9,29914.5,30093.3,9291136221.99843
2022-06-10 00:00:00+00:00,30093.4,30374.1,28805.0,29077.7,13179453292.83278
2022-06-11 00:00:00+00:00,29077.7,29427.9,28080.0,28416.7,11234144827.43019
2022-06-12 00:00:00+00:00,28416.6,28530.3,26538.7,26564.7,15462378090.80452
2022-06-13 00:00:00+00:00,26564.7,26877.0,21900.0,22471.5,39289035377.13508
2022-06-14 00:00:00+00:00,22471.4,23424.2,20823.0,22122.7,27599590726.80712
2022-06-15 00:00:00+00:00,22122.7,22800.0,20100.2,22567.5,32006546659.5817
2022-06-16 00:00:00+00:00,22567.5,23000.0,20222.0,20387.4,18813838459.83841
2022-06-17 00:00:00+00:00,20387.4,21388.0,20228.0,20457.3,16088733040.23459
2022-06-18 00:00:00+00:00,20457.3,20768.4,17593.2,18959.7,24038549203.46261
2022-06-19 00:00:00+00:00,18959.7,20821.0,17935.9,20564.2,21080192131.22859
2022-06-20 00:00:00+00:00,20564.3,21099.9,19630.0,20570.1,19052030813.46172
2022-06-21 00:00:00+00:00,20570.0,21740.0,20337.8,20713.1,16577758368.34692
2022-06-22 00:00:00+00:00,20713.1,20888.0,19745.7,19977.4,16485504375.38122
2022-06-23 00:00:00+00:00,19977.5,21250.0,19874.0,21096.6,14372398242.68264
2022-06-24 00:00:00+00:00,21096.6,21563.5,20732.5,21231.2,13621335706.92468
2022-06-25 00:00:00+00:00,21231.2,21627.6,20894.0,21481.9,9228742005.28791
2022-06-26 00:00:00+00:00,21481.9,21888.0,20952.0,21029.1,9467563440.88587
2022-06-27 00:00:00+00:00,21029.1,21560.0,20500.0,20730.0,11319059806.09479
2022-06-28 00:00:00+00:00,20730.0,21198.0,20188.0,20268.6,12074564681.68627
